Joint1_alpha,Joint1_a,Joint1_d,Joint1_theta_offset,Joint2_alpha,Joint2_a,Joint2_d,Joint2_theta_offset,Joint3_alpha,Joint3_a,Joint3_d,Joint3_theta_offset,Joint4_alpha,Joint4_a,Joint4_d,Joint4_theta_offset,Joint5_alpha,Joint5_a,Joint5_d,Joint5_theta_offset,Joint6_alpha,Joint6_a,Joint6_d,Joint6_theta_offset,TCP_tx,TCP_ty,TCP_tz,TCP_qx,TCP_qy,TCP_qz,TCP_qw,Laser_tx,Laser_ty,Laser_tz,Laser_qx,Laser_qy,Laser_qz,Laser_qw
1.2458407671021891e-05,-0.0005649004216944351,-3.834058375860774e-05,-6.9652739883406675e-06,-5.919372082989469e-05,1.3171464118796102e-06,0.0001341401200965507,6.357568171784457e-05,4.60961262244436e-06,0.0005429465081913015,0.00012933622820801907,-4.780340996297278e-05,-5.014787205366897e-05,0.0008485293836855365,4.886622985880154e-05,6.879106298808449e-05,-5.9594087312850796e-05,0.00018165556593055824,-9.675202770874965e-05,-4.640790576266343e-05,-1.5433476069346948e-05,0.00025340017824940133,-0.00018343697916992422,-0.017453292519943295,0.0010607067422821175,0.0001704724192846778,-0.00018343697916992508,0.00020398452316651192,0.000271308524512465,0.000121505868391073,-6.338619214848584e-05,-0.0001235986915491535,0.0006120010154619122,-3.7003834144545725e-05,0.0,0.0,0.0,0.0
1.3725967956625089e-05,-0.0005330308431909312,-6.551014649579473e-05,-6.962590178197469e-06,-5.480638325593772e-05,-8.99997008386999e-06,0.00013364520769646511,6.346322474265747e-05,4.003465073239504e-06,0.0004866322123559519,0.0001289268309607063,-4.5275497892564975e-05,-5.019890673811335e-05,0.0008098851295203543,7.352863552270023e-05,5.652818105053104e-05,-4.827336641301965e-05,0.00019088049343329774,-5.4629470760469284e-05,-4.2918719379713376e-05,-7.766188498916542e-06,0.00023419359381354494,-0.00014693578670351792,-0.017453292519943295,0.0010251450371951635,0.00013459422157006918,-0.0001469357867035149,0.0002055603806695567,0.0002563138474445765,0.00012383940382119387,-5.6849899659016864e-05,-0.00013221380176310106,0.0005812355361182022,-6.409055304118115e-05,0.0,0.0,0.0,0.0
1.4225106520965192e-05,-0.0005119487422006509,-7.379758931036224e-05,-6.723692244136562e-06,-5.12246494861655e-05,-2.499130098147979e-05,0.0001371146810937679,6.213603345913763e-05,3.558679689050223e-06,0.00044366101498579617,0.00013252422366717752,-4.339581811170075e-05,-4.9527455079555455e-05,0.0007747696221593419,7.784622155407837e-05,4.789265805611319e-05,-4.0055864817379596e-05,0.000191166495735382,-2.713538074305185e-05,-4.126033500500507e-05,-2.7810333287779827e-06,0.00022509438907572878,-0.0001271667816554183,-0.017453292519943295,0.0009741239044015061,0.0001146380901312985,-0.0001271667816554172,0.00020567902625879088,0.00024300462245341876,0.00012512099845901913,-6.014530202926331e-05,-0.00013352816433374794,0.0005598292462896338,-7.23676733212869e-05,0.0,0.0,0.0,0.0
1.4194378444422759e-05,-0.000489556162564915,-7.432252650758963e-05,-6.364107165345468e-06,-4.773090564613798e-05,-3.806933080905187e-05,0.00014014972665719536,6.0024591907972634e-05,3.1602558182174025e-06,0.0004057937495715371,0.00013572774487312876,-4.151887624319526e-05,-4.8201273655930674e-05,0.0007376459792650524,7.629430622739758e-05,4.172565359261953e-05,-3.416680821979011e-05,0.00018572517674378137,-1.0572706128694938e-05,-3.961073410083864e-05,1.916305261981735e-07,0.00021607445848640197,-0.00011271221579331979,-0.017453292519943295,0.000913361358895031,0.00010115986638951609,-0.00011271221579331871,0.00020394719300199698,0.0002303247811276992,0.00012434276796355497,-6.959894832339023e-05,-0.00013168533963750853,0.0005363160145574817,-7.291442052185647e-05,0.0,0.0,0.0,0.0
1.372607323013277e-05,-0.00046153246752758583,-7.049115523433103e-05,-5.906343174266369e-06,-4.398344551551431e-05,-4.6957759187775286e-05,0.00014068948806952874,5.702505132900145e-05,2.7709217880207666e-06,0.00036884188222449893,0.00013649324224555782,-3.928700187575628e-05,-4.609322365474394e-05,0.0006939396803464805,7.230893876201678e-05,3.6893010210817517e-05,-2.961100369355688e-05,0.00017559805020180399,-1.0837835817288297e-06,-3.745192797112445e-05,1.8439420747047748e-06,0.0002042856254961963,-0.00010005258610619537,-0.017453292519943295,0.0008424194027287484,9.065498987040647e-05,-0.00010005258610619396,0.00019982418328737524,0.0002169121242298354,0.00012070014584258873,-8.393786645299298e-05,-0.00012719083579875676,0.0005063627226562094,-6.913252608241999e-05,0.0,0.0,0.0,0.0
1.2833438086593786e-05,-0.000424568015014907,-6.347773798030831e-05,-5.346519459457124e-06,-3.9663191154929995e-05,-5.156883752267349e-05,0.00013678357935376756,5.278933316212557e-05,2.3598944547288664e-06,0.00032942325907737947,0.00013289932183690035,-3.635389827254041e-05,-4.293336483598559e-05,0.0006382849973480891,6.634678073975898e-05,3.253607595276567e-05,-2.5641360034442222e-05,0.0001608266711298845,3.849697940374111e-06,-3.45195759689668e-05,2.6183839162269556e-06,0.00018828203717170897,-8.764702274863983e-05,-0.017453292519943295,0.0007576728107987875,8.102912863049844e-05,-8.76470227486407e-05,0.00019230585860350403,0.00020108744129285943,0.00011339741155929097,-0.00010365634972315228,-0.00011960013355655544,0.0004664491603756922,-6.220128395284887e-05,0.0,0.0,0.0,0.0
1.1464968638277102e-05,-0.0003746187952814546,-5.356990849627067e-05,-4.66262122026531e-06,-3.439456639813251e-05,-5.1597055176985825e-05,0.00012612212502814853,4.678032450465288e-05,1.8963577475018123e-06,0.00028407723347440136,0.0001226770173222778,-3.2306141708692156e-05,-3.830411835582199e-05,0.0005639396718345522,5.788476896704457e-05,2.7968643512538138e-05,-2.169531326410212e-05,0.00014077011924911505,5.7046039350344e-06,-3.053755401621173e-05,2.761504724044239e-06,0.0001665597916250636,-7.442991641140747e-05,-0.017453292519943295,0.0006531419388491268,7.056316175527849e-05,-7.442991641140432e-05,0.00017957030395481666,0.000180667557551069,0.00010148119866669617,-0.0001292995194880351,-0.00010795005942548048,0.00041217353117088836,-5.2418722737268726e-05,0.0,0.0,0.0,0.0
9.553429854066941e-06,-0.00030777677935612353,-4.071516253095764e-05,-3.832215354487688e-06,-2.782452313121678e-05,-4.655216715862163e-05,0.00010638758363868924,3.844998574960127e-05,1.352260152181315e-06,0.00022984305496671084,0.00010354956710614523,-2.675233978478581e-05,-3.177872335249114e-05,0.0004644788660964122,4.611724787327608e-05,2.2671562189115506e-05,-1.737210033764345e-05,0.00011472910149276541,5.314375197099271e-06,-2.5264344078778538e-05,2.4025242937940165e-06,0.00013780612243149406,-5.959733847742273e-05,-0.017453292519943295,0.000522869134718591,5.7870127730711655e-05,-5.959733847742436e-05,0.00015877253109992966,0.00015321460982612914,8.422262807620002e-05,-0.00015796849707164565,-9.12412809786268e-05,0.00033926599178540516,-3.9743068148401055e-05,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6794175412380257e-06,4.905488255146845e-07,-1.052154160756256e-06,1.5406363054130522e-07
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.876790338589009e-08,4.0910869445336297e-08,-7.585273205973594e-07,5.46114149271752e-07
